order_id,order_date,ship_date,ship_mode,customer_id
CA-2016-105690,16.12.2015,26.12.2015,Second Class,AD-COR-C-1937
CA-2016-105690,16.12.2015,26.12.2015,Second Class,AD-COR-C-1938
CA-2016-105725,16.12.2015,18.12.2015,Standard Class,TH-CON-W-1939
CA-2016-105725,16.12.2015,18.12.2015,Standard Class,TH-CON-W-1940
CA-2016-105844,16.12.2015,24.12.2015,Second Class,FE-CON-W-1941
CA-2016-105970,16.12.2015,22.12.2015,Standard Class,AR-HOM-C-1942
CA-2016-105970,16.12.2015,22.12.2015,Standard Class,AR-HOM-C-1943
CA-2016-106187,16.12.2015,21.12.2015,Standard Class,FE-COR-S-1944
CA-2016-106187,17.12.2015,21.12.2015,Standard Class,FE-COR-S-1945
CA-2016-106187,17.12.2015,21.12.2015,Standard Class,FE-COR-S-1946
CA-2016-106208,19.12.2015,30.12.2015,Standard Class,WE-CON-C-1947
CA-2016-106215,19.12.2015,23.12.2015,Standard Class,NO-COR-E-1948
CA-2016-106257,19.12.2015,21.12.2015,Second Class,BA-CON-W-1949
CA-2016-106257,19.12.2015,21.12.2015,Second Class,BA-CON-W-1950
CA-2016-106320,19.12.2015,27.12.2015,Standard Class,BU-CON-W-1951
CA-2016-106362,19.12.2015,26.12.2015,Standard Class,CR-CON-E-1952
CA-2016-106565,19.12.2015,25.12.2015,First Class,WA-COR-C-1953
CA-2016-106978,19.12.2015,23.12.2015,Standard Class,CA-CON-W-1954
CA-2016-106978,19.12.2015,23.12.2015,Standard Class,CA-CON-W-1955
CA-2016-106978,19.12.2015,23.12.2015,Standard Class,CA-CON-W-1956
CA-2016-107020,19.12.2015,29.12.2015,Standard Class,VI-CON-W-1957
CA-2016-107083,19.12.2015,27.12.2015,Standard Class,BO-COR-C-1958
CA-2016-107083,20.12.2015,27.12.2015,Standard Class,BO-COR-C-1959
CA-2016-107083,20.12.2015,27.12.2015,Standard Class,BO-COR-C-1960
CA-2016-107083,20.12.2015,27.12.2015,Standard Class,BO-COR-C-1961
CA-2016-107468,20.12.2015,01.01.2016,Standard Class,KE-COR-W-1962
CA-2016-107678,20.12.2015,29.12.2015,Standard Class,KR-CON-S-1963
CA-2016-107678,20.12.2015,29.12.2015,Standard Class,KR-CON-S-1964
CA-2016-107678,20.12.2015,29.12.2015,Standard Class,KR-CON-S-1965
CA-2016-107678,20.12.2015,29.12.2015,Standard Class,KR-CON-S-1966
CA-2016-107685,20.12.2015,26.12.2015,Second Class,MU-CON-W-1967
CA-2016-107685,20.12.2015,26.12.2015,Second Class,MU-CON-W-1968
CA-2016-107741,20.12.2015,22.12.2015,First Class,CH-COR-W-1969
CA-2016-107902,20.12.2015,31.12.2015,Standard Class,MC-COR-E-1970
CA-2016-107937,20.12.2015,25.12.2015,Standard Class,BA-HOM-W-1971
CA-2016-108119,20.12.2015,27.12.2015,Standard Class,SK-CON-S-1972
CA-2016-108259,20.12.2015,26.12.2015,Standard Class,ST-COR-S-1973
CA-2016-108259,20.12.2015,26.12.2015,Standard Class,ST-COR-S-1974
CA-2016-108259,20.12.2015,26.12.2015,Standard Class,ST-COR-S-1975
CA-2016-108259,20.12.2015,26.12.2015,Standard Class,ST-COR-S-1976
CA-2016-108532,20.12.2015,26.12.2015,Standard Class,CU-HOM-C-1977
CA-2016-108532,20.12.2015,26.12.2015,Standard Class,CU-HOM-C-1978
CA-2016-108588,20.12.2015,25.12.2015,Standard Class,GI-COR-E-1979
CA-2016-108588,20.12.2015,25.12.2015,Standard Class,GI-COR-E-1980
CA-2016-108588,20.12.2015,25.12.2015,Standard Class,GI-COR-E-1981
CA-2016-108665,20.12.2015,29.12.2015,Standard Class,ME-COR-E-1982
CA-2016-108665,21.12.2015,29.12.2015,Standard Class,ME-COR-E-1983
CA-2016-108665,21.12.2015,29.12.2015,Standard Class,ME-COR-E-1984
CA-2016-108665,21.12.2015,29.12.2015,Standard Class,ME-COR-E-1985
CA-2016-108672,21.12.2015,31.12.2015,Standard Class,AT-COR-W-1986
CA-2016-109001,22.12.2015,29.12.2015,Standard Class,NO-COR-E-1987
CA-2016-109001,22.12.2015,29.12.2015,Standard Class,NO-COR-E-1988
CA-2016-109001,22.12.2015,29.12.2015,Standard Class,NO-COR-E-1989
CA-2016-109113,22.12.2015,01.01.2016,Standard Class,KI-HOM-C-1990
CA-2016-109169,22.12.2015,27.12.2015,Standard Class,TO-CON-C-1991
CA-2016-109190,22.12.2015,30.12.2015,Standard Class,CA-CON-C-1992
CA-2016-109190,23.12.2015,30.12.2015,Standard Class,CA-CON-C-1993
CA-2016-109190,23.12.2015,30.12.2015,Standard Class,CA-CON-C-1994
CA-2016-109197,23.12.2015,24.12.2015,Standard Class,O'-CON-W-1995
CA-2016-109337,23.12.2015,01.01.2016,Second Class,LE-CON-C-1996
CA-2016-109337,23.12.2015,01.01.2016,Second Class,LE-CON-C-1997
CA-2016-109337,23.12.2015,01.01.2016,Second Class,LE-CON-C-1998
CA-2016-109337,23.12.2015,01.01.2016,Second Class,LE-CON-C-1999
CA-2016-109386,23.12.2015,30.12.2015,Second Class,HA-CON-S-2000
CA-2016-109386,23.12.2015,30.12.2015,Second Class,HA-CON-S-2001
CA-2016-109386,24.12.2015,30.12.2015,Second Class,HA-CON-S-2002
CA-2016-109386,24.12.2015,30.12.2015,Second Class,HA-CON-S-2003
CA-2016-109386,24.12.2015,30.12.2015,Second Class,HA-CON-S-2004
CA-2016-109470,24.12.2015,29.12.2015,Second Class,CA-COR-S-2005
CA-2016-109470,24.12.2015,29.12.2015,Second Class,CA-COR-S-2006
CA-2016-109470,24.12.2015,29.12.2015,Second Class,CA-COR-S-2007
CA-2016-109470,24.12.2015,29.12.2015,Second Class,CA-COR-S-2008
CA-2016-109512,24.12.2015,24.12.2015,Same Day,FO-CON-E-2009
CA-2016-109512,24.12.2015,24.12.2015,Same Day,FO-CON-E-2010
CA-2016-109512,24.12.2015,24.12.2015,Same Day,FO-CON-E-2011
CA-2016-109575,24.12.2015,25.12.2015,Standard Class,HE-COR-E-2012
CA-2016-109575,26.12.2015,26.12.2015,Standard Class,HE-COR-E-2013
CA-2016-109575,26.12.2015,26.12.2015,Standard Class,HE-COR-E-2014
CA-2016-109575,26.12.2015,26.12.2015,Standard Class,HE-COR-E-2015
CA-2016-109575,26.12.2015,26.12.2015,Standard Class,HE-COR-E-2016
CA-2016-109603,26.12.2015,31.12.2015,Standard Class,MO-COR-W-2017
CA-2016-109638,26.12.2015,03.01.2016,Standard Class,HO-CON-W-2018
CA-2016-109638,26.12.2015,03.01.2016,Standard Class,HO-CON-W-2019
CA-2016-109638,26.12.2015,03.01.2016,Standard Class,HO-CON-W-2020
CA-2016-109708,26.12.2015,27.12.2015,Second Class,YE-COR-S-2021
CA-2016-109736,26.12.2015,02.01.2016,First Class,JO-COR-W-2022
CA-2016-109862,26.12.2015,02.01.2016,Standard Class,KI-COR-E-2023
CA-2016-109862,26.12.2015,02.01.2016,Standard Class,KI-COR-E-2024
CA-2016-109939,26.12.2015,06.01.2016,Standard Class,AR-CON-W-2025
CA-2016-110016,26.12.2015,07.01.2016,Standard Class,TY-COR-C-2026
CA-2016-110016,26.12.2015,07.01.2016,Standard Class,TY-COR-C-2027
CA-2016-110093,27.12.2015,29.12.2015,Standard Class,BA-HOM-E-2028
CA-2016-110093,27.12.2015,29.12.2015,Standard Class,BA-HOM-E-2029
CA-2016-110247,27.12.2015,03.01.2016,Standard Class,HI-CON-S-2030
CA-2016-110289,27.12.2015,29.12.2015,Standard Class,BA-COR-W-2031
CA-2016-110289,27.12.2015,29.12.2015,Standard Class,BA-COR-W-2032
CA-2016-110324,27.12.2015,31.12.2015,Standard Class,AB-HOM-C-2033
CA-2016-110324,27.12.2015,31.12.2015,Standard Class,AB-HOM-C-2034
CA-2016-110324,27.12.2015,31.12.2015,Standard Class,AB-HOM-C-2035
CA-2016-110345,27.12.2015,31.12.2015,Second Class,GN-CON-S-2036
CA-2016-110457,27.12.2015,08.01.2016,Standard Class,KI-CON-W-2037
CA-2016-110548,27.12.2015,04.01.2016,Standard Class,HÄ-COR-C-2038
CA-2016-110632,27.12.2015,06.01.2016,Second Class,RY-COR-E-2039
CA-2016-110632,27.12.2015,06.01.2016,Second Class,RY-COR-E-2040
CA-2016-110667,27.12.2015,28.12.2015,Standard Class,FJ-HOM-E-2041
CA-2016-110667,27.12.2015,28.12.2015,Standard Class,FJ-HOM-E-2042
CA-2016-110667,27.12.2015,28.12.2015,Standard Class,FJ-HOM-E-2043
CA-2016-110667,28.12.2015,28.12.2015,Standard Class,FJ-HOM-E-2044
CA-2016-110744,28.12.2015,01.01.2016,Standard Class,AN-CON-W-2045
CA-2016-110765,28.12.2015,30.12.2015,Second Class,PA-COR-E-2046
CA-2016-110814,28.12.2015,04.01.2016,Second Class,DE-CON-E-2047
CA-2016-110814,28.12.2015,04.01.2016,Second Class,DE-CON-E-2048
CA-2016-110814,28.12.2015,04.01.2016,Second Class,DE-CON-E-2049
CA-2016-110863,29.12.2015,31.12.2015,Standard Class,AN-CON-C-2050
CA-2016-110863,29.12.2015,31.12.2015,Standard Class,AN-CON-C-2051
CA-2016-110863,29.12.2015,31.12.2015,Standard Class,AN-CON-C-2052
CA-2016-110870,29.12.2015,07.01.2016,First Class,DA-CON-W-2053
CA-2016-110870,29.12.2015,07.01.2016,First Class,DA-CON-W-2054
CA-2016-110877,29.12.2015,03.01.2016,First Class,EL-CON-C-2055
CA-2016-110877,29.12.2015,03.01.2016,First Class,EL-CON-C-2056
CA-2016-110891,29.12.2015,30.12.2015,Standard Class,OB-HOM-E-2057
CA-2016-110947,29.12.2015,02.01.2016,Standard Class,GA-HOM-S-2058
CA-2016-111017,29.12.2015,01.01.2016,Standard Class,CH-COR-C-2059
CA-2016-111038,29.12.2015,10.01.2016,Standard Class,CA-HOM-W-2060
CA-2016-111073,29.12.2015,31.12.2015,Standard Class,CR-CON-E-2061
CA-2016-111094,29.12.2015,02.01.2016,Standard Class,BE-COR-E-2062
CA-2016-111094,29.12.2015,02.01.2016,Standard Class,BE-COR-E-2063
CA-2016-111164,29.12.2015,07.01.2016,Standard Class,EN-CON-E-2064
CA-2016-111164,29.12.2015,07.01.2016,Standard Class,EN-CON-E-2065
CA-2016-111164,30.12.2015,07.01.2016,Standard Class,EN-CON-E-2066
CA-2016-111199,30.12.2015,31.12.2015,Standard Class,KA-CON-S-2067
CA-2016-111206,30.12.2015,05.01.2016,Standard Class,FJ-CON-W-2068
CA-2016-111234,30.12.2015,10.01.2016,Standard Class,BL-COR-W-2069
CA-2016-111297,30.12.2015,11.01.2016,Standard Class,CH-COR-E-2070
CA-2016-111325,30.12.2015,01.01.2016,First Class,TY-COR-E-2071
CA-2016-111325,30.12.2015,01.01.2016,First Class,TY-COR-E-2072
CA-2016-111339,30.12.2015,02.01.2016,First Class,PI-COR-E-2073
CA-2016-111339,30.12.2015,02.01.2016,First Class,PI-COR-E-2074
CA-2016-111339,30.12.2015,02.01.2016,First Class,PI-COR-E-2075
CA-2016-111395,30.12.2015,01.01.2016,Standard Class,BR-COR-C-2076
CA-2016-111395,30.12.2015,01.01.2016,Standard Class,BR-COR-C-2077
CA-2016-111395,30.12.2015,01.01.2016,Standard Class,BR-COR-C-2078
CA-2016-111458,31.12.2015,03.01.2016,Standard Class,FO-CON-E-2079
CA-2016-111507,31.12.2015,11.01.2016,Standard Class,WI-COR-W-2080
CA-2016-111514,31.12.2015,10.01.2016,First Class,CO-COR-W-2081
CA-2016-111514,31.12.2015,10.01.2016,First Class,CO-COR-W-2082
CA-2016-111514,31.12.2015,10.01.2016,First Class,CO-COR-W-2083
CA-2016-111514,31.12.2015,10.01.2016,First Class,CO-COR-W-2084
CA-2016-111612,31.12.2015,10.01.2016,Standard Class,BA-CON-E-2085
CA-2016-111612,31.12.2015,10.01.2016,Standard Class,BA-CON-E-2086
CA-2016-111703,31.12.2015,05.01.2016,Standard Class,BR-CON-S-2087
CA-2016-111703,31.12.2015,05.01.2016,Standard Class,BR-CON-S-2088
CA-2016-111780,31.12.2015,07.01.2016,Second Class,AR-CON-W-2089
CA-2016-111780,31.12.2015,07.01.2016,Second Class,AR-CON-W-2090
CA-2016-111780,31.12.2015,07.01.2016,Second Class,AR-CON-W-2091
CA-2016-111829,31.12.2015,07.01.2016,First Class,HO-COR-W-2092
CA-2016-111829,02.01.2016,07.01.2016,First Class,HO-COR-W-2093
CA-2016-111829,02.01.2016,07.01.2016,First Class,HO-COR-W-2094
CA-2016-111864,02.01.2016,02.01.2016,Same Day,PR-HOM-E-2095
CA-2016-111948,02.01.2016,02.01.2016,Same Day,GJ-COR-C-2096
CA-2016-111948,02.01.2016,02.01.2016,Same Day,GJ-COR-C-2097
CA-2016-111990,02.01.2016,11.01.2016,Standard Class,BE-CON-C-2098
CA-2016-112014,02.01.2016,11.01.2016,Standard Class,NE-COR-W-2099
CA-2016-112053,02.01.2016,12.01.2016,Second Class,HO-CON-E-2100
CA-2016-112116,03.01.2016,13.01.2016,Second Class,EL-CON-W-2101
CA-2016-112130,03.01.2016,09.01.2016,Standard Class,VI-CON-E-2102
CA-2016-112130,03.01.2016,09.01.2016,Standard Class,VI-CON-E-2103
CA-2016-112130,03.01.2016,09.01.2016,Standard Class,VI-CON-E-2104
CA-2016-112130,04.01.2016,09.01.2016,Standard Class,VI-CON-E-2105
CA-2016-112130,04.01.2016,09.01.2016,Standard Class,VI-CON-E-2106
CA-2016-112130,04.01.2016,09.01.2016,Standard Class,VI-CON-E-2107
CA-2016-112130,05.01.2016,09.01.2016,Standard Class,VI-CON-E-2108
CA-2016-112144,05.01.2016,17.01.2016,Standard Class,YE-COR-W-2109
CA-2016-112144,05.01.2016,17.01.2016,Standard Class,YE-COR-W-2110
CA-2016-112214,05.01.2016,08.01.2016,Standard Class,HÄ-COR-C-2111
CA-2016-112214,05.01.2016,08.01.2016,Standard Class,HÄ-COR-C-2112
CA-2016-112214,05.01.2016,08.01.2016,Standard Class,HÄ-COR-C-2113
CA-2016-112214,06.01.2016,08.01.2016,Standard Class,HÄ-COR-C-2114
CA-2016-112305,06.01.2016,11.01.2016,Standard Class,BA-HOM-W-2115
CA-2016-112305,09.01.2016,11.01.2016,Standard Class,BA-HOM-W-2116
CA-2016-112305,09.01.2016,11.01.2016,Standard Class,BA-HOM-W-2117
CA-2016-112319,09.01.2016,19.01.2016,Standard Class,RO-CON-W-2118
CA-2016-112375,09.01.2016,15.01.2016,Standard Class,DE-CON-S-2119
CA-2016-112375,10.01.2016,15.01.2016,Standard Class,DE-CON-S-2120
CA-2016-112452,12.01.2016,12.01.2016,Same Day,CA-CON-C-2121
CA-2016-112452,12.01.2016,12.01.2016,Same Day,CA-CON-C-2122
CA-2016-112452,12.01.2016,12.01.2016,Same Day,CA-CON-C-2123
CA-2016-112452,12.01.2016,12.01.2016,Same Day,CA-CON-C-2124
CA-2016-112452,12.01.2016,12.01.2016,Same Day,CA-CON-C-2125
CA-2016-112522,12.01.2016,24.01.2016,Standard Class,PH-CON-C-2126
CA-2016-112557,13.01.2016,15.01.2016,First Class,LU-CON-E-2127
CA-2016-112571,13.01.2016,13.01.2016,Same Day,LA-CON-W-2128
CA-2016-112711,13.01.2016,24.01.2016,Standard Class,MC-CON-C-2129
CA-2016-112767,13.01.2016,15.01.2016,Standard Class,KO-CON-W-2130
CA-2016-112823,17.01.2016,26.01.2016,Standard Class,AK-CON-E-2131
CA-2016-113040,17.01.2016,20.01.2016,Standard Class,CU-HOM-W-2132
CA-2016-113110,17.01.2016,22.01.2016,Standard Class,KA-CON-W-2133
CA-2016-113110,19.01.2016,22.01.2016,Standard Class,KA-CON-W-2134
CA-2016-113110,19.01.2016,22.01.2016,Standard Class,KA-CON-W-2135
CA-2016-113110,23.01.2016,23.01.2016,Standard Class,KA-CON-W-2136
CA-2016-113131,23.01.2016,23.01.2016,Same Day,BE-CON-E-2137
CA-2016-113131,24.01.2016,24.01.2016,Same Day,BE-CON-E-2138
CA-2016-113131,26.01.2016,26.01.2016,Same Day,BE-CON-E-2139
CA-2016-113131,27.01.2016,27.01.2016,Same Day,BE-CON-E-2140
CA-2016-113131,27.01.2016,27.01.2016,Same Day,BE-CON-E-2141
CA-2016-113145,27.01.2016,06.02.2016,Standard Class,DO-CON-E-2142
CA-2016-113145,27.01.2016,06.02.2016,Standard Class,DO-CON-E-2143
CA-2016-113145,28.01.2016,06.02.2016,Standard Class,DO-CON-E-2144
CA-2016-113145,30.01.2016,06.02.2016,Standard Class,DO-CON-E-2145
CA-2016-113145,30.01.2016,06.02.2016,Standard Class,DO-CON-E-2146
CA-2016-113152,30.01.2016,31.01.2016,Standard Class,KA-CON-E-2147
CA-2016-113152,31.01.2016,31.01.2016,Standard Class,KA-CON-E-2148
CA-2016-113173,31.01.2016,06.02.2016,Second Class,KA-COR-C-2149
CA-2016-113173,31.01.2016,06.02.2016,Second Class,KA-COR-C-2150
CA-2016-113173,03.02.2016,06.02.2016,Second Class,KA-COR-C-2151
CA-2016-113215,03.02.2016,15.02.2016,Standard Class,PR-COR-W-2152
CA-2016-113222,03.02.2016,03.02.2016,Same Day,GA-HOM-C-2153
CA-2016-113404,03.02.2016,03.02.2016,Same Day,MC-COR-W-2154
CA-2016-113404,03.02.2016,03.02.2016,Same Day,MC-COR-W-2155
CA-2016-113523,03.02.2016,11.02.2016,Standard Class,CH-COR-E-2156
CA-2016-113628,06.02.2016,09.02.2016,Standard Class,HÄ-COR-S-2157
CA-2016-113628,06.02.2016,09.02.2016,Standard Class,HÄ-COR-S-2158
CA-2016-113628,06.02.2016,09.02.2016,Standard Class,HÄ-COR-S-2159
CA-2016-113628,06.02.2016,09.02.2016,Standard Class,HÄ-COR-S-2160
CA-2016-113628,06.02.2016,09.02.2016,Standard Class,HÄ-COR-S-2161
CA-2016-113628,06.02.2016,09.02.2016,Standard Class,HÄ-COR-S-2162
CA-2016-113740,06.02.2016,18.02.2016,Second Class,CO-CON-E-2163
CA-2016-113901,06.02.2016,18.02.2016,Standard Class,HA-COR-C-2164
CA-2016-113901,06.02.2016,18.02.2016,Standard Class,HA-COR-C-2165
CA-2016-113971,07.02.2016,17.02.2016,Standard Class,BE-COR-E-2166
CA-2016-114048,07.02.2016,10.02.2016,Standard Class,HO-CON-W-2167
CA-2016-114069,08.02.2016,19.02.2016,Second Class,DE-CON-E-2168
CA-2016-114069,08.02.2016,19.02.2016,Second Class,DE-CON-E-2169
CA-2016-114069,08.02.2016,19.02.2016,Second Class,DE-CON-E-2170
CA-2016-114237,08.02.2016,17.02.2016,First Class,CR-CON-W-2171
CA-2016-114300,09.02.2016,13.02.2016,Standard Class,FO-CON-S-2172
CA-2016-114300,09.02.2016,13.02.2016,Standard Class,FO-CON-S-2173
CA-2016-114468,09.02.2016,09.02.2016,Same Day,DA-CON-C-2174
CA-2016-114468,09.02.2016,09.02.2016,Same Day,DA-CON-C-2175
CA-2016-114468,09.02.2016,09.02.2016,Same Day,DA-CON-C-2176
CA-2016-114468,10.02.2016,10.02.2016,Same Day,DA-CON-C-2177
CA-2016-114503,14.02.2016,25.02.2016,Standard Class,AR-CON-S-2178
CA-2016-114811,14.02.2016,14.02.2016,Same Day,DA-COR-E-2179
CA-2016-114811,14.02.2016,14.02.2016,Same Day,DA-COR-E-2180
CA-2016-114811,14.02.2016,14.02.2016,Same Day,DA-COR-E-2181
CA-2016-114811,14.02.2016,14.02.2016,Same Day,DA-COR-E-2182
CA-2016-114811,14.02.2016,14.02.2016,Same Day,DA-COR-E-2183
CA-2016-114923,14.02.2016,22.02.2016,Standard Class,HA-CON-E-2184
CA-2016-115091,15.02.2016,16.02.2016,Standard Class,JE-HOM-S-2185
CA-2016-115091,15.02.2016,16.02.2016,Standard Class,JE-HOM-S-2186
CA-2016-115168,15.02.2016,26.02.2016,Standard Class,BO-COR-C-2187
CA-2016-115392,15.02.2016,16.02.2016,Second Class,MA-HOM-E-2188
CA-2016-115392,15.02.2016,16.02.2016,Second Class,MA-HOM-E-2189
CA-2016-115399,15.02.2016,21.02.2016,First Class,GA-CON-E-2190
CA-2016-115420,15.02.2016,27.02.2016,Standard Class,SO-COR-W-2191
CA-2016-115511,15.02.2016,22.02.2016,Standard Class,WE-CON-W-2192
CA-2016-115511,16.02.2016,22.02.2016,Standard Class,WE-CON-W-2193
CA-2016-115567,16.02.2016,23.02.2016,Standard Class,CA-CON-C-2194
CA-2016-115567,16.02.2016,23.02.2016,Standard Class,CA-CON-C-2195
CA-2016-115693,18.02.2016,01.03.2016,Standard Class,CA-HOM-W-2196
CA-2016-115742,18.02.2016,19.02.2016,Standard Class,PO-CON-C-2197
CA-2016-115742,18.02.2016,19.02.2016,Standard Class,PO-CON-C-2198
CA-2016-115742,20.02.2016,20.02.2016,Standard Class,PO-CON-C-2199
CA-2016-115742,20.02.2016,20.02.2016,Standard Class,PO-CON-C-2200
CA-2016-115798,21.02.2016,03.03.2016,Standard Class,LO-CON-E-2201
CA-2016-115798,21.02.2016,03.03.2016,Standard Class,LO-CON-E-2202
CA-2016-115798,22.02.2016,03.03.2016,Standard Class,LO-CON-E-2203
CA-2016-115798,23.02.2016,03.03.2016,Standard Class,LO-CON-E-2204
CA-2016-115847,23.02.2016,01.03.2016,Second Class,CO-HOM-S-2205
CA-2016-115924,25.02.2016,08.03.2016,Second Class,EA-HOM-C-2206
CA-2016-115938,25.02.2016,26.02.2016,Standard Class,AN-CON-S-2207
CA-2016-115938,27.02.2016,27.02.2016,Standard Class,AN-CON-S-2208
CA-2016-115938,27.02.2016,27.02.2016,Standard Class,AN-CON-S-2209
CA-2016-115938,27.02.2016,27.02.2016,Standard Class,AN-CON-S-2210
CA-2016-115945,27.02.2016,02.03.2016,Standard Class,BA-CON-W-2211
CA-2016-115945,27.02.2016,02.03.2016,Standard Class,BA-CON-W-2212
CA-2016-115945,28.02.2016,02.03.2016,Standard Class,BA-CON-W-2213
CA-2016-116092,28.02.2016,06.03.2016,Second Class,MA-CON-W-2214
CA-2016-116092,01.03.2016,06.03.2016,Second Class,MA-CON-W-2215
CA-2016-116092,01.03.2016,06.03.2016,Second Class,MA-CON-W-2216
CA-2016-116092,01.03.2016,06.03.2016,Second Class,MA-CON-W-2217
CA-2016-116092,01.03.2016,06.03.2016,Second Class,MA-CON-W-2218
CA-2016-116260,01.03.2016,09.03.2016,Standard Class,FI-COR-E-2219
CA-2016-116484,01.03.2016,02.03.2016,Standard Class,KU-CON-E-2220
CA-2016-116484,01.03.2016,02.03.2016,Standard Class,KU-CON-E-2221
CA-2016-116512,02.03.2016,12.03.2016,Standard Class,CR-CON-E-2222
CA-2016-116638,02.03.2016,12.03.2016,Second Class,HO-CON-S-2223
CA-2016-116687,02.03.2016,06.03.2016,Standard Class,CH-COR-C-2224
CA-2016-116687,05.03.2016,06.03.2016,Standard Class,CH-COR-C-2225
CA-2016-116750,05.03.2016,06.03.2016,Second Class,FI-COR-S-2226
CA-2016-116750,05.03.2016,06.03.2016,Second Class,FI-COR-S-2227
CA-2016-116841,05.03.2016,11.03.2016,Standard Class,PI-CON-W-2228
CA-2016-116876,05.03.2016,10.03.2016,Standard Class,TR-CON-E-2229
CA-2016-116876,05.03.2016,10.03.2016,Standard Class,TR-CON-E-2230
CA-2016-117086,05.03.2016,07.03.2016,Standard Class,JO-COR-E-2231
CA-2016-117415,05.03.2016,09.03.2016,Standard Class,NG-HOM-C-2232
CA-2016-117415,05.03.2016,09.03.2016,Standard Class,NG-HOM-C-2233
CA-2016-117415,05.03.2016,09.03.2016,Standard Class,NG-HOM-C-2234
CA-2016-117415,05.03.2016,09.03.2016,Standard Class,NG-HOM-C-2235
CA-2016-117611,05.03.2016,17.03.2016,Second Class,ZE-HOM-W-2236
CA-2016-117611,05.03.2016,17.03.2016,Second Class,ZE-HOM-W-2237
CA-2016-117772,05.03.2016,09.03.2016,Second Class,CO-CON-W-2238
CA-2016-117800,05.03.2016,17.03.2016,Standard Class,HO-HOM-E-2239
CA-2016-117800,05.03.2016,17.03.2016,Standard Class,HO-HOM-E-2240
CA-2016-117828,06.03.2016,17.03.2016,First Class,DR-CON-S-2241
CA-2016-117884,06.03.2016,06.03.2016,Same Day,CA-CON-S-2242
CA-2016-117884,07.03.2016,07.03.2016,Same Day,CA-CON-S-2243
CA-2016-117898,07.03.2016,14.03.2016,Standard Class,BR-CON-C-2244
CA-2016-117961,07.03.2016,10.03.2016,Standard Class,PH-COR-E-2245
CA-2016-117961,07.03.2016,10.03.2016,Standard Class,PH-COR-E-2246
CA-2016-117961,08.03.2016,10.03.2016,Standard Class,PH-COR-E-2247
CA-2016-117961,08.03.2016,10.03.2016,Standard Class,PH-COR-E-2248
CA-2016-118227,08.03.2016,15.03.2016,Standard Class,BR-HOM-E-2249
CA-2016-118423,08.03.2016,17.03.2016,First Class,PA-HOM-C-2250
CA-2016-118444,08.03.2016,11.03.2016,Standard Class,DO-CON-S-2251
CA-2016-118738,08.03.2016,19.03.2016,Standard Class,GJ-COR-C-2252
CA-2016-118738,08.03.2016,19.03.2016,Standard Class,GJ-COR-C-2253
CA-2016-118738,08.03.2016,19.03.2016,Standard Class,GJ-COR-C-2254
CA-2016-118843,09.03.2016,17.03.2016,Standard Class,HO-CON-S-2255
CA-2016-118843,09.03.2016,17.03.2016,Standard Class,HO-CON-S-2256
CA-2016-118871,09.03.2016,18.03.2016,Second Class,MA-COR-W-2257
CA-2016-118871,10.03.2016,18.03.2016,Second Class,MA-COR-W-2258
CA-2016-118871,10.03.2016,18.03.2016,Second Class,MA-COR-W-2259
CA-2016-118948,12.03.2016,19.03.2016,Standard Class,KN-HOM-W-2260
CA-2016-118955,12.03.2016,22.03.2016,Standard Class,SA-CON-C-2261
CA-2016-118955,12.03.2016,22.03.2016,Standard Class,SA-CON-C-2262
CA-2016-118955,12.03.2016,22.03.2016,Standard Class,SA-CON-C-2263
CA-2016-119102,13.03.2016,18.03.2016,Standard Class,HA-COR-E-2264
CA-2016-119214,13.03.2016,15.03.2016,Standard Class,WE-HOM-W-2265
CA-2016-119214,13.03.2016,15.03.2016,Standard Class,WE-HOM-W-2266
CA-2016-119291,14.03.2016,21.03.2016,First Class,OC-HOM-E-2267
CA-2016-119291,14.03.2016,21.03.2016,First Class,OC-HOM-E-2268
CA-2016-119291,14.03.2016,21.03.2016,First Class,OC-HOM-E-2269
CA-2016-119291,15.03.2016,21.03.2016,First Class,OC-HOM-E-2270
CA-2016-119291,16.03.2016,21.03.2016,First Class,OC-HOM-E-2271
CA-2016-119291,16.03.2016,21.03.2016,First Class,OC-HOM-E-2272
CA-2016-119291,16.03.2016,21.03.2016,First Class,OC-HOM-E-2273
CA-2016-119480,16.03.2016,24.03.2016,Standard Class,CA-CON-S-2274
CA-2016-119480,16.03.2016,24.03.2016,Standard Class,CA-CON-S-2275
CA-2016-119480,16.03.2016,24.03.2016,Standard Class,CA-CON-S-2276
CA-2016-119480,16.03.2016,24.03.2016,Standard Class,CA-CON-S-2277
CA-2016-119508,16.03.2016,24.03.2016,Standard Class,ZI-CON-W-2278
