order_id,sales,profit,profit_ratio,discount
CA-2016-168564,7,2,"0,34","0,2"
CA-2016-168564,7,3,"0,38","0,2"
CA-2016-168564,145,11,"0,08","0,2"
CA-2016-168634,8,2,"0,26",0
CA-2016-168746,155,-36,"-0,23","0,4"
CA-2016-168746,182,-55,"-0,3","0,3"
CA-2016-168746,432,-101,"-0,23","0,4"
CA-2016-168760,61,17,"0,27",0
CA-2016-168767,13,4,"0,34","0,2"
CA-2016-168809,4,-6,"-1,6","0,8"
CA-2016-168809,8,-4,"-0,5","0,6"
CA-2016-168809,20,-17,"-0,83","0,6"
CA-2016-169201,43,14,"0,33",0
CA-2016-169201,44,15,"0,35",0
CA-2016-169278,27,9,"0,33","0,2"
CA-2016-169299,7,1,"0,1","0,2"
CA-2016-169397,6,2,"0,33","0,2"
CA-2016-169397,20,-14,"-0,7","0,7"
CA-2016-169397,23,8,"0,36","0,2"
CA-2016-169397,27,3,"0,1","0,2"
CA-2016-169397,73,19,"0,26","0,2"
CA-2016-169397,480,-384,"-0,8","0,7"
CA-2016-169537,8,4,"0,48",0
CA-2016-169572,47,21,"0,46",0
CA-2016-169656,423,16,"0,04","0,2"
CA-2016-169677,10,5,"0,49",0
CA-2016-169733,10,1,"0,1","0,2"
CA-2016-169740,30,3,"0,1",0
CA-2016-169796,18,3,"0,17",0
CA-2016-169796,2322,1115,"0,48",0
CA-2017-100041,5,2,"0,47",0
CA-2017-100041,9,4,"0,45",0
CA-2017-100041,315,151,"0,48",0
CA-2017-100083,25,8,"0,31","0,2"
CA-2017-100153,64,25,"0,39",0
CA-2017-100202,302,23,"0,08","0,2"
CA-2017-100244,12,3,"0,27",0
CA-2017-100244,49,16,"0,33","0,2"
CA-2017-100244,66,30,"0,46",0
CA-2017-100244,78,38,"0,49",0
CA-2017-100244,272,88,"0,33","0,2"
CA-2017-100300,105,50,"0,48",0
CA-2017-100300,241,72,"0,3",0
CA-2017-100300,4477,504,"0,11","0,2"
CA-2017-100307,19,9,"0,48",0
CA-2017-100468,10,3,"0,31",0
CA-2017-100468,34,3,"0,1","0,2"
CA-2017-100510,10,4,"0,44",0
CA-2017-100510,632,303,"0,48",0
CA-2017-100587,6,3,"0,48",0
CA-2017-100671,112,7,"0,06","0,2"
CA-2017-100790,15,7,"0,45",0
CA-2017-100790,704,85,"0,12",0
CA-2017-100944,305,143,"0,47",0
CA-2017-100944,563,56,"0,1","0,2"
CA-2017-100965,216,73,"0,34",0
CA-2017-100993,15,7,"0,49",0
CA-2017-100993,160,-32,"-0,2","0,2"
CA-2017-100993,187,50,"0,27",0
CA-2017-100993,558,7,"0,01","0,2"
CA-2017-101161,25,11,"0,46",0
CA-2017-101161,35,12,"0,36",0
CA-2017-101161,38,18,"0,48",0
CA-2017-101161,82,34,"0,41",0
CA-2017-101161,100,24,"0,24",0
CA-2017-101168,21,7,"0,31",0
CA-2017-101189,93,4,"0,04",0
CA-2017-101329,3,1,"0,28",0
CA-2017-101329,32,8,"0,26",0
CA-2017-101336,25,7,"0,28",0
CA-2017-101336,37,10,"0,27",0
CA-2017-101336,78,20,"0,26",0
CA-2017-101336,141,39,"0,28",0
CA-2017-101343,78,4,"0,05",0
CA-2017-101378,29,7,"0,25",0
CA-2017-101385,17,7,"0,42",0
CA-2017-101448,57,28,"0,5",0
CA-2017-101469,8,3,"0,41",0
CA-2017-101525,11,4,"0,39",0
CA-2017-101525,19,9,"0,48",0
CA-2017-101525,110,54,"0,49",0
CA-2017-101546,1794,843,"0,47",0
CA-2017-101623,36,18,"0,5",0
CA-2017-101630,9,4,"0,47",0
CA-2017-101630,26,7,"0,26",0
CA-2017-101651,40,19,"0,47",0
CA-2017-101651,44,18,"0,42",0
CA-2017-101672,6,3,"0,48",0
CA-2017-101672,9,4,"0,45",0
CA-2017-101672,98,46,"0,47",0
CA-2017-101672,915,103,"0,11","0,2"
CA-2017-101693,33,-26,"-0,8","0,6"
CA-2017-101693,85,-6,"-0,07","0,3"
CA-2017-101742,11,4,"0,35","0,2"
CA-2017-101791,6,-2,"-0,3","0,6"
CA-2017-101791,25,-33,"-1,33","0,6"
CA-2017-101791,1297,97,"0,08","0,2"
CA-2017-101938,35,10,"0,29",0
CA-2017-101966,420,52,"0,13","0,2"
CA-2017-101980,25,9,"0,36","0,2"
CA-2017-101980,147,55,"0,38","0,2"
CA-2017-101980,277,90,"0,33","0,2"
CA-2017-101987,441,123,"0,28",0
CA-2017-102092,1057,159,"0,15",0
CA-2017-102127,21,9,"0,43",0
CA-2017-102127,38,13,"0,34",0
CA-2017-102127,140,10,"0,07",0
CA-2017-102134,17,4,"0,26",0
CA-2017-102162,11,5,"0,49",0
CA-2017-102162,1600,752,"0,47",0
CA-2017-102456,171,50,"0,29",0
CA-2017-102498,73,21,"0,29",0
CA-2017-102561,11,1,"0,11","0,2"
CA-2017-102561,18,7,"0,36","0,2"
CA-2017-102561,284,25,"0,09","0,2"
CA-2017-102596,17,6,"0,36","0,2"
CA-2017-102792,10,3,"0,33",0
CA-2017-102813,41,15,"0,35","0,2"
CA-2017-102813,528,0,0,"0,3"
CA-2017-102932,25,13,"0,5",0
CA-2017-102932,28,8,"0,29",0
CA-2017-102981,32,11,"0,35",0
CA-2017-102981,722,90,"0,13","0,2"
CA-2017-103037,16,6,"0,36","0,2"
CA-2017-103107,25,9,"0,34",0
CA-2017-103107,72,9,"0,13","0,2"
CA-2017-103107,177,20,"0,11","0,2"
CA-2017-103128,14,1,"0,09","0,2"
CA-2017-103163,5,2,"0,33","0,2"
CA-2017-103163,5,2,"0,49",0
CA-2017-103359,26,9,"0,35","0,2"
CA-2017-103464,595,95,"0,16",0
CA-2017-103709,15,4,"0,25",0
CA-2017-103709,34,15,"0,45",0
CA-2017-103709,262,65,"0,25",0
CA-2017-103730,31,14,"0,45",0
CA-2017-103730,47,18,"0,39",0
CA-2017-103730,68,20,"0,29",0
CA-2017-103730,115,52,"0,45",0
CA-2017-103730,227,63,"0,28",0
CA-2017-103891,96,7,"0,07","0,2"
CA-2017-103919,38,-30,"-0,78","0,6"
CA-2017-103947,30,3,"0,1","0,2"
CA-2017-103947,32,10,"0,31","0,2"
CA-2017-103982,2,1,"0,34","0,2"
CA-2017-103982,42,6,"0,14","0,2"
CA-2017-103982,432,32,"0,08","0,2"
CA-2017-103982,3930,-786,"-0,2","0,2"
CA-2017-104150,82,38,"0,47",0
CA-2017-104150,167,23,"0,14",0
CA-2017-104157,8,0,"0,04",0
CA-2017-104157,66,32,"0,49",0
CA-2017-104157,2430,389,"0,16",0
CA-2017-104276,117,15,"0,13","0,2"
CA-2017-104276,331,-114,"-0,35","0,45"
CA-2017-104311,5,2,"0,35","0,2"
CA-2017-104311,13,-3,"-0,25","0,2"
CA-2017-104311,19,-4,"-0,2","0,2"
CA-2017-104633,13,6,"0,48",0
CA-2017-104633,186,84,"0,45",0
CA-2017-104689,23,7,"0,3",0
CA-2017-104969,9,3,"0,36","0,2"
CA-2017-104969,121,-101,"-0,83","0,7"
CA-2017-104983,124,39,"0,31","0,2"
CA-2017-105018,7,3,"0,48",0
CA-2017-105081,698,52,"0,07","0,2"
CA-2017-105081,1747,629,"0,36",0
CA-2017-105207,12,5,"0,45",0
CA-2017-105207,1593,350,"0,22",0
CA-2017-105256,1364,85,"0,06","0,2"
CA-2017-105263,38,16,"0,41",0
CA-2017-105277,16,6,"0,38","0,2"
CA-2017-105284,4,2,"0,36","0,2"
CA-2017-105291,4,1,"0,33",0
CA-2017-105354,116,54,"0,47",0
CA-2017-105459,209,-66,"-0,32","0,4"
CA-2017-105459,1591,286,"0,18",0
CA-2017-105473,29,1,"0,03",0
CA-2017-105494,70,25,"0,35","0,2"
CA-2017-105494,156,42,"0,27",0
CA-2017-105585,10,5,"0,48",0
CA-2017-105585,155,70,"0,45",0
CA-2017-105662,93,31,"0,34","0,2"
CA-2017-105662,177,20,"0,11","0,2"
CA-2017-105732,14,7,"0,49",0
CA-2017-105732,17,5,"0,3",0
CA-2017-105732,18,9,"0,49",0
CA-2017-105732,18,8,"0,48",0
CA-2017-105732,30,0,"0,01",0
CA-2017-105732,41,0,"0,01",0
CA-2017-105732,150,42,"0,28",0
CA-2017-105732,373,101,"0,27",0
CA-2017-105732,378,136,"0,36",0
CA-2017-105732,1336,388,"0,29",0
CA-2017-105746,171,0,0,"0,3"
CA-2017-105753,61,18,"0,3",0
CA-2017-105760,17,8,"0,47",0
CA-2017-105781,90,40,"0,44",0
CA-2017-105781,327,40,"0,12","0,1"
CA-2017-105816,15,6,"0,41",0
CA-2017-105816,1030,299,"0,29",0
CA-2017-105900,33,12,"0,37",0
CA-2017-105963,99,41,"0,41",0
CA-2017-106075,5,2,"0,38","0,2"
CA-2017-106243,524,-26,"-0,05","0,2"
CA-2017-106278,66,31,"0,47",0
CA-2017-106278,216,-3,"-0,01","0,2"
CA-2017-106306,10,-7,"-0,73","0,7"
CA-2017-106341,7,1,"0,1","0,2"
CA-2017-106383,72,-99,"-1,37","0,7"
CA-2017-106397,13,6,"0,48",0
CA-2017-106397,46,13,"0,28",0
CA-2017-106460,71,33,"0,47",0
CA-2017-106530,10,4,"0,35","0,2"
CA-2017-106530,11,4,"0,35","0,2"
CA-2017-106530,25,2,"0,06","0,2"
CA-2017-106530,58,7,"0,13","0,2"
CA-2017-106530,1006,88,"0,09","0,2"
CA-2017-106558,316,32,"0,1",0
CA-2017-106621,10,1,"0,11","0,2"
CA-2017-106656,4,2,"0,47",0
CA-2017-106656,19,9,"0,46",0
CA-2017-106894,8,4,"0,46",0
CA-2017-106894,100,21,"0,21",0
CA-2017-106915,18,4,"0,24","0,2"
CA-2017-106950,17,-13,"-0,73","0,7"
CA-2017-106950,19,3,"0,18","0,2"
CA-2017-106950,23,-18,"-0,77","0,7"
CA-2017-106950,309,35,"0,11","0,2"
CA-2017-106950,473,-150,"-0,32","0,4"
CA-2017-106950,1013,304,"0,3","0,2"
CA-2017-107104,37,10,"0,28",0
CA-2017-107104,65,19,"0,3",0
CA-2017-107104,595,298,"0,5",0
CA-2017-107104,3407,160,"0,05","0,15"
CA-2017-107146,266,-13,"-0,05","0,2"
CA-2017-107146,483,54,"0,11","0,2"
CA-2017-107202,2396,180,"0,08","0,2"
CA-2017-107216,7,2,"0,29",0
CA-2017-107216,9,4,"0,47",0
CA-2017-107216,9,3,"0,29",0
CA-2017-107216,29,10,"0,33",0
CA-2017-107328,15,5,"0,35","0,2"
CA-2017-107328,488,137,"0,28",0
CA-2017-107328,513,13,"0,03","0,2"
CA-2017-107475,10,3,"0,36","0,2"
CA-2017-107615,59,19,"0,33",0
CA-2017-107783,9,1,"0,08","0,2"
CA-2017-107783,177,-78,"-0,44","0,5"
CA-2017-107783,1370,-913,"-0,67","0,7"
CA-2017-107790,151,13,"0,09","0,2"
CA-2017-108056,859,75,"0,09","0,2"
CA-2017-108105,6,3,"0,45",0
CA-2017-108105,318,35,"0,11",0
CA-2017-108196,60,12,"0,2","0,2"
CA-2017-108196,457,-304,"-0,67","0,7"
CA-2017-108196,4500,-6600,"-1,47","0,7"
CA-2017-108210,80,8,"0,1","0,2"
CA-2017-108210,224,11,"0,05","0,2"
CA-2017-108224,186,49,"0,26","0,2"
CA-2017-108350,106,49,"0,46",0
CA-2017-108364,2,-3,"-1,6","0,8"
CA-2017-108434,465,121,"0,26",0
CA-2017-108567,3,-2,"-0,83","0,7"
CA-2017-108581,10,4,"0,35","0,2"
CA-2017-108581,96,26,"0,28","0,2"
CA-2017-108616,26,8,"0,3",0
CA-2017-108616,63,30,"0,48",0
CA-2017-108616,210,71,"0,34",0
CA-2017-108630,61,22,"0,36","0,2"
CA-2017-108644,2,-3,"-1,65","0,8"
CA-2017-108735,257,24,"0,09","0,15"
CA-2017-108868,60,22,"0,36","0,2"
CA-2017-108868,70,6,"0,09","0,2"
CA-2017-108875,21,8,"0,35","0,2"
CA-2017-108875,511,-96,"-0,19","0,2"
CA-2017-108882,350,119,"0,34",0
CA-2017-108882,378,142,"0,38","0,2"
CA-2017-108959,105,7,"0,06","0,2"
CA-2017-108987,36,4,"0,1","0,2"
CA-2017-108987,58,1,"0,01","0,2"
CA-2017-108987,131,-33,"-0,25","0,2"
CA-2017-108987,2396,-317,"-0,13","0,32"
CA-2017-109057,24,2,"0,1","0,2"
CA-2017-109176,9,4,"0,38","0,2"
CA-2017-109176,79,10,"0,13","0,2"
CA-2017-109344,1128,127,"0,11","0,2"
CA-2017-109365,9,3,"0,33","0,2"
CA-2017-109365,15,5,"0,33",0
CA-2017-109365,19,9,"0,48",0
CA-2017-109365,43,14,"0,33",0
CA-2017-109365,44,16,"0,36","0,2"
CA-2017-109365,116,57,"0,49",0
CA-2017-109365,315,151,"0,48",0
CA-2017-109400,367,-110,"-0,3","0,3"
CA-2017-109407,31,16,"0,5",0
CA-2017-109652,14,3,"0,24","0,2"
CA-2017-109666,3,1,"0,45",0
CA-2017-109666,8,2,"0,29",0
CA-2017-109666,9,3,"0,35","0,2"
CA-2017-109666,26,1,"0,03",0
CA-2017-109666,55,15,"0,28",0
CA-2017-109666,72,18,"0,25",0
CA-2017-109666,460,14,"0,03",0
CA-2017-109722,585,70,"0,12",0
CA-2017-109722,700,196,"0,28",0
CA-2017-109743,41,5,"0,11","0,2"
CA-2017-109743,64,6,"0,09","0,2"
CA-2017-109806,6,3,"0,48",0
CA-2017-109806,20,7,"0,33",0
CA-2017-109806,74,8,"0,11","0,2"
CA-2017-109820,3,-2,"-0,73","0,7"
CA-2017-109820,14,-11,"-0,73","0,7"
CA-2017-109820,16,5,"0,33","0,2"
CA-2017-109827,35,-24,"-0,68","0,5"
CA-2017-109827,45,-8,"-0,18","0,2"
CA-2017-109827,48,4,"0,09","0,2"
CA-2017-109827,101,21,"0,21","0,2"
CA-2017-109827,270,-387,"-1,43","0,7"
CA-2017-109869,24,7,"0,3","0,2"
CA-2017-109869,28,-21,"-0,73","0,7"
CA-2017-109869,78,6,"0,08","0,2"
CA-2017-109869,185,-35,"-0,19","0,2"
CA-2017-109869,1273,-814,"-0,64","0,5"
CA-2017-109911,11,3,"0,27",0
CA-2017-109925,85,23,"0,27",0
CA-2017-109953,31,10,"0,33",0
CA-2017-109953,110,12,"0,11","0,2"
CA-2017-109953,152,50,"0,33",0
CA-2017-110009,31,14,"0,46",0
CA-2017-110009,43,15,"0,34",0
CA-2017-110023,15,5,"0,38","0,2"
CA-2017-110044,360,36,"0,1","0,2"
CA-2017-110086,240,24,"0,1","0,2"
CA-2017-110254,4,2,"0,46",0
CA-2017-110254,10,5,"0,49",0
CA-2017-110254,35,11,"0,3",0
CA-2017-110254,110,46,"0,42",0
CA-2017-110366,83,10,"0,13","0,2"
CA-2017-110492,16,7,"0,47",0
CA-2017-110492,1350,176,"0,13",0
CA-2017-110499,1200,375,"0,31","0,2"
CA-2017-110730,14,4,"0,27",0
CA-2017-110772,18,6,"0,34","0,2"
CA-2017-110772,19,7,"0,35","0,2"
CA-2017-110772,87,-49,"-0,56","0,5"
CA-2017-110772,256,54,"0,21","0,2"
CA-2017-110898,2,-6,"-2,7","0,8"
CA-2017-110898,2,-3,"-1,6","0,8"
CA-2017-110898,146,-99,"-0,68","0,5"
CA-2017-110898,159,-195,"-1,23","0,6"
CA-2017-110975,313,-120,"-0,38","0,4"
CA-2017-110975,867,173,"0,2","0,1"
CA-2017-110982,22,7,"0,33","0,2"
CA-2017-110982,58,16,"0,27",0
CA-2017-111010,8,0,"0,04",0
CA-2017-111115,21,11,"0,5",0
CA-2017-111143,55,16,"0,29",0
CA-2017-111213,4,1,"0,31","0,2"
CA-2017-111213,64,19,"0,29",0
CA-2017-111213,1317,293,"0,22","0,1"
CA-2017-111283,111,8,"0,08","0,2"
CA-2017-111318,115,12,"0,1","0,2"
CA-2017-111409,3,1,"0,35","0,2"
CA-2017-111416,232,78,"0,34","0,2"
CA-2017-111493,98,10,"0,1",0
CA-2017-111605,3,1,"0,46",0
CA-2017-111682,2,1,"0,5",0
CA-2017-111682,15,7,"0,48",0
CA-2017-111682,30,3,"0,11",0
CA-2017-111682,32,16,"0,48",0
CA-2017-111682,48,16,"0,34","0,2"
CA-2017-111682,209,52,"0,25",0
CA-2017-111682,319,7,"0,02","0,1"
CA-2017-111696,18,8,"0,45",0
CA-2017-111794,28,10,"0,34","0,2"
CA-2017-111794,80,21,"0,26","0,2"
CA-2017-111913,12,4,"0,34","0,2"
CA-2017-111913,21,7,"0,34","0,2"
CA-2017-111913,302,30,"0,1","0,2"
CA-2017-111941,34,12,"0,35","0,2"
CA-2017-111976,6,-1,"-0,23","0,2"
CA-2017-111976,109,-25,"-0,23","0,4"
CA-2017-112025,9,-14,"-1,5","0,8"
CA-2017-112060,105,50,"0,48",0
CA-2017-112102,41,20,"0,49",0
CA-2017-112102,64,29,"0,45",0
CA-2017-112102,344,76,"0,22",0
CA-2017-112109,9,-6,"-0,7","0,7"
CA-2017-112109,20,-13,"-0,67","0,7"
CA-2017-112109,33,-1,"-0,04","0,2"
CA-2017-112109,663,75,"0,11","0,2"
CA-2017-112123,166,80,"0,48",0
CA-2017-112123,448,219,"0,49",0
CA-2017-112123,480,130,"0,27",0
CA-2017-112256,4,0,"0,08","0,2"
CA-2017-112256,5,-8,"-1,75","0,8"
CA-2017-112256,5,2,"0,35","0,2"
CA-2017-112256,13,1,"0,08","0,2"
CA-2017-112256,176,15,"0,09","0,2"
CA-2017-112277,520,58,"0,11","0,2"
CA-2017-112340,23,11,"0,49",0
CA-2017-112382,19,2,"0,1","0,2"
CA-2017-112389,12,3,"0,26",0
CA-2017-112389,41,0,"0,01",0
CA-2017-112578,14,4,"0,29",0
CA-2017-112578,28,7,"0,26",0
CA-2017-112585,716,179,"0,25",0
CA-2017-112669,43,4,"0,1","0,2"
CA-2017-112669,934,105,"0,11","0,2"
CA-2017-112676,14,5,"0,36","0,2"
CA-2017-112697,195,24,"0,13","0,2"
CA-2017-112697,254,-169,"-0,67","0,7"
CA-2017-112697,961,-204,"-0,21","0,2"
CA-2017-112739,9,-13,"-1,55","0,8"
CA-2017-112739,160,34,"0,21","0,2"
CA-2017-112830,83,0,0,"0,2"
CA-2017-112830,466,35,"0,08","0,2"
CA-2017-112893,55,19,"0,34","0,2"
CA-2017-112942,147,73,"0,5",0
CA-2017-113061,87,9,"0,1",0
CA-2017-113082,40,15,"0,36",0
CA-2017-113096,47,12,"0,26",0
CA-2017-113117,32,16,"0,48",0
CA-2017-113138,17,5,"0,29",0
CA-2017-113138,18,6,"0,36","0,2"
CA-2017-113236,48,12,"0,25","0,2"
CA-2017-113236,185,14,"0,08","0,2"
CA-2017-113243,21,10,"0,48",0
CA-2017-113243,32,16,"0,48",0
CA-2017-113243,1336,-217,"-0,16","0,2"
CA-2017-113292,872,87,"0,1","0,2"
CA-2017-113341,194,19,"0,1","0,2"
CA-2017-113390,5,1,"0,13","0,2"
CA-2017-113390,28,3,"0,13","0,2"
CA-2017-113425,114,13,"0,11","0,2"
CA-2017-113516,33,12,"0,35","0,2"
CA-2017-113516,67,23,"0,35","0,2"
CA-2017-113551,2,-3,"-1,65","0,8"
CA-2017-113551,84,30,"0,36","0,2"
CA-2017-113600,2,-1,"-0,67","0,7"
CA-2017-113607,112,55,"0,49",0
CA-2017-113607,1092,273,"0,25",0
CA-2017-113621,173,52,"0,3",0
CA-2017-113621,180,45,"0,25",0
CA-2017-113656,60,22,"0,36",0
CA-2017-113726,82,34,"0,41",0
CA-2017-113733,17,-2,"-0,15","0,2"
CA-2017-113733,68,18,"0,26","0,2"
CA-2017-113733,250,31,"0,13","0,2"
CA-2017-113747,186,50,"0,27",0
CA-2017-113803,22,10,"0,46",0
CA-2017-113817,28,10,"0,35","0,2"
CA-2017-113831,62,30,"0,48",0
CA-2017-113831,1980,653,"0,33",0
CA-2017-113831,2276,387,"0,17",0
CA-2017-113845,40,4,"0,11","0,2"
CA-2017-113845,245,24,"0,1","0,2"
CA-2017-113845,290,11,"0,04","0,2"
CA-2017-113978,24,-5,"-0,2","0,2"
CA-2017-113978,286,18,"0,06","0,2"
CA-2017-113978,332,-83,"-0,25","0,2"
CA-2017-114104,15,7,"0,47",0
CA-2017-114104,945,236,"0,25",0
CA-2017-114209,2,-3,"-1,65","0,8"
CA-2017-114209,83,31,"0,38","0,2"
CA-2017-114307,5,3,"0,48",0
CA-2017-114307,27,9,"0,34",0
CA-2017-114307,38,11,"0,28",0
CA-2017-114307,52,25,"0,48",0
CA-2017-114405,34,3,"0,08","0,2"
CA-2017-114405,37,4,"0,1","0,2"
CA-2017-114482,40,20,"0,49",0
CA-2017-114482,405,109,"0,27",0
CA-2017-114489,150,6,"0,04",0
CA-2017-114489,172,81,"0,47",0
CA-2017-114489,384,104,"0,27",0
CA-2017-114489,1952,586,"0,3",0
CA-2017-114538,11,3,"0,23","0,2"
CA-2017-114601,9,3,"0,29",0
CA-2017-114601,12,6,"0,49",0
CA-2017-114601,210,59,"0,28",0
CA-2017-114601,448,99,"0,22",0
CA-2017-114601,480,163,"0,34",0
CA-2017-114713,46,5,"0,11","0,2"
CA-2017-114727,2,-1,"-0,77","0,7"
CA-2017-114727,338,-34,"-0,1","0,2"
CA-2017-114727,544,41,"0,08","0,2"
CA-2017-114727,594,0,0,"0,2"
CA-2017-114727,854,11,"0,01","0,2"
CA-2017-114748,1,0,"0,11","0,2"
CA-2017-114748,170,0,0,"0,2"
CA-2017-114860,42,11,"0,26",0
CA-2017-114860,843,202,"0,24",0
CA-2017-114867,8,3,"0,34","0,2"
CA-2017-114867,1500,-375,"-0,25","0,4"
CA-2017-114895,13,6,"0,49",0
CA-2017-114944,157,53,"0,34","0,2"
CA-2017-114951,22,6,"0,29",0
CA-2017-114972,83,29,"0,35",0
CA-2017-114972,88,41,"0,47",0
CA-2017-114972,218,-30,"-0,14","0,2"
CA-2017-114972,1101,430,"0,39",0
CA-2017-115224,34,10,"0,28",0
CA-2017-115224,352,81,"0,23",0
CA-2017-115378,302,33,"0,11",0
CA-2017-115476,33,16,"0,49",0
CA-2017-115476,130,62,"0,48",0
CA-2017-115483,220,80,"0,36","0,2"
CA-2017-115504,13,6,"0,48",0
CA-2017-115525,244,27,"0,11","0,2"
CA-2017-115574,141,-14,"-0,1","0,3"
CA-2017-115588,15,-3,"-0,23","0,2"
CA-2017-115588,39,-2,"-0,06","0,2"
CA-2017-115756,12,4,"0,3",0
CA-2017-115756,22,11,"0,48",0
CA-2017-115756,71,21,"0,29",0
CA-2017-115756,91,42,"0,46",0
CA-2017-115756,195,23,"0,12",0
CA-2017-115756,243,29,"0,12",0
CA-2017-115917,15,5,"0,33","0,2"
CA-2017-115917,1049,273,"0,26",0
CA-2017-116232,8,-6,"-0,8","0,7"
CA-2017-116232,17,6,"0,35","0,2"
CA-2017-116337,44,-18,"-0,4","0,6"
CA-2017-116337,314,20,"0,06","0,2"
CA-2017-116344,85,-17,"-0,2","0,2"
CA-2017-116379,58,20,"0,35","0,2"
CA-2017-116526,9,2,"0,26",0
CA-2017-116526,12,3,"0,25",0
CA-2017-116526,24,11,"0,46",0
CA-2017-116526,26,13,"0,48",0
CA-2017-116526,30,14,"0,49",0
CA-2017-116526,377,71,"0,19","0,1"
CA-2017-116540,2,1,"0,36",0
CA-2017-116540,8,4,"0,47",0
CA-2017-116547,70,13,"0,19",0
CA-2017-116547,80,34,"0,43",0
CA-2017-116561,40,13,"0,33","0,2"
CA-2017-116561,333,7,"0,02",0
CA-2017-116596,10,3,"0,34","0,2"
CA-2017-116596,33,1,"0,04",0
CA-2017-116596,41,13,"0,31",0
CA-2017-116596,428,81,"0,19","0,1"
CA-2017-116603,46,14,"0,3",0
CA-2017-116722,32,11,"0,35","0,2"
CA-2017-116722,42,11,"0,26",0
CA-2017-116722,451,0,0,"0,2"
CA-2017-116736,30,13,"0,44",0
CA-2017-116736,323,65,"0,2",0
CA-2017-116736,372,67,"0,18",0
CA-2017-116764,9,3,"0,36","0,2"
CA-2017-116799,43,16,"0,36","0,2"
CA-2017-116799,563,-56,"-0,1","0,3"
CA-2017-116911,20,7,"0,33","0,2"
CA-2017-116911,1128,260,"0,23",0
CA-2017-116918,5,-4,"-0,83","0,7"
CA-2017-116918,31,5,"0,16","0,2"
CA-2017-116974,24,-16,"-0,65","0,4"
CA-2017-117121,9893,4946,"0,5",0
CA-2017-117226,7,-10,"-1,5","0,8"
CA-2017-117282,14,5,"0,36","0,2"
CA-2017-117408,24,2,"0,1","0,2"
CA-2017-117583,26,12,"0,48",0
CA-2017-117583,35,10,"0,28",0
CA-2017-117583,80,38,"0,48",0
CA-2017-117583,205,100,"0,49",0
CA-2017-117590,191,-148,"-0,78","0,6"
CA-2017-117590,1098,123,"0,11","0,2"
CA-2017-117604,240,115,"0,48",0
CA-2017-117625,7,2,"0,34","0,2"
CA-2017-117660,6,2,"0,34","0,2"
CA-2017-117660,14,1,"0,08","0,2"
CA-2017-117681,557,7,"0,01","0,15"
CA-2017-117849,144,69,"0,48",0
CA-2017-117912,14,4,"0,28","0,2"
CA-2017-117919,14,1,"0,08","0,2"
CA-2017-117919,80,28,"0,35","0,2"
CA-2017-118052,7,2,"0,24","0,2"
CA-2017-118052,50,15,"0,31","0,2"
CA-2017-118052,55,12,"0,21","0,2"
CA-2017-118073,562,-256,"-0,45","0,45"
CA-2017-118101,8,4,"0,47",0
CA-2017-118101,171,44,"0,26",0
CA-2017-118101,369,181,"0,49",0
CA-2017-118129,304,-30,"-0,1","0,2"
CA-2017-118178,31,-21,"-0,67","0,7"
CA-2017-118255,17,8,"0,47",0
CA-2017-118255,46,20,"0,43",0
CA-2017-118311,450,162,"0,36",0
CA-2017-118332,564,7,"0,01","0,2"
CA-2017-118500,50,13,"0,27",0
CA-2017-118514,866,225,"0,26",0
CA-2017-118570,217,79,"0,36","0,2"
CA-2017-118626,706,71,"0,1","0,2"
CA-2017-118689,32,5,"0,15",0
CA-2017-118689,34,17,"0,49",0
CA-2017-118689,34,10,"0,28",0
CA-2017-118689,736,331,"0,45",0
CA-2017-118689,17500,8400,"0,48",0
CA-2017-118745,903,34,"0,04","0,2"
CA-2017-118759,40,11,"0,26",0
CA-2017-118759,408,73,"0,18","0,1"
CA-2017-118899,168,15,"0,09","0,2"
CA-2017-118913,61,17,"0,28",0
CA-2017-118934,4,-3,"-0,7","0,7"
CA-2017-118934,12,-8,"-0,67","0,7"
CA-2017-118969,55,-40,"-0,73","0,7"
CA-2017-119018,4,1,"0,31","0,2"
CA-2017-119018,8,3,"0,36","0,2"
CA-2017-119018,39,19,"0,48",0
CA-2017-119025,490,137,"0,28",0
CA-2017-119074,20,9,"0,43",0
CA-2017-119074,33,16,"0,49",0
CA-2017-119074,40,11,"0,28",0
CA-2017-119123,51,19,"0,38","0,2"
CA-2017-119165,493,-14,"-0,03","0,3"
CA-2017-119186,10,4,"0,35","0,2"
CA-2017-119186,14,5,"0,36","0,2"
CA-2017-119186,64,-7,"-0,11","0,2"
CA-2017-119186,388,-89,"-0,23","0,3"
CA-2017-119445,15,1,"0,07",0
CA-2017-119515,16,5,"0,35","0,2"
CA-2017-119641,19,8,"0,4",0
CA-2017-119683,29,13,"0,46",0
CA-2017-119823,76,36,"0,47",0
CA-2017-119865,37,13,"0,35","0,2"
CA-2017-119865,186,60,"0,33","0,2"
CA-2017-119865,354,-44,"-0,13","0,2"
CA-2017-119935,37,17,"0,46",0
CA-2017-119935,82,39,"0,48",0
CA-2017-119963,6,1,"0,16","0,2"
CA-2017-119963,20,7,"0,34","0,2"
CA-2017-119963,49,16,"0,33","0,2"
CA-2017-119963,255,-18,"-0,07","0,3"
CA-2017-120005,25,8,"0,3",0
CA-2017-120005,35,12,"0,34",0
CA-2017-120082,60,18,"0,3",0
CA-2017-120180,12,1,"0,09","0,2"
