order_id,product_id,product_name,category,sub_category,manufacturer,unit_price,quantity,shipping_price
CA-2016-112116,KI-3001,KI Adjustable-Height Table,Furniture,Tables,KI,86,2,"3,06"
CA-2016-112130,Xerox-3002,Xerox 1897,Office Supplies,Paper,Xerox,5,2,"7,98"
CA-2016-112130,Bravo-3003,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",Office Supplies,Appliances,Other,"3,21",7,"7,98"
CA-2016-112130,Holmes-3004,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Office Supplies,Appliances,Holmes,15,2,"7,98"
CA-2016-112130,SanDisk-3005,SanDisk Cruzer 16 GB USB Flash Drive,Technology,Accessories,SanDisk,"11,67",3,"7,98"
CA-2016-112130,Sanford-3006,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",Office Supplies,Art,Sanford,"37,5",2,"7,98"
CA-2016-112130,Fellowes-3007,Fellowes Bankers Box Stor/Drawer Steel Plus,Office Supplies,Storage,Fellowes,"32,08",3,"7,98"
CA-2016-112130,Global-3008,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Furniture,Chairs,Global,"200,95",6,"7,98"
CA-2016-112144,Avery-3009,Avery 501,Office Supplies,Labels,Avery,"3,75",2,"11,94"
CA-2016-112144,Electrix-3010,Electrix Halogen Magnifier Lamp,Furniture,Furnishings,Electrix,"194,38",4,"11,94"
CA-2016-112214,Avery-3011,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Office Supplies,Binders,Avery,5,1,"6,99"
CA-2016-112214,Eldon-3012,"Eldon Expressions Wood Desk Accessories, Oak",Furniture,Furnishings,Eldon,"7,5",5,"6,99"
CA-2016-112214,Stiletto-3013,Stiletto Hand Letter Openers,Office Supplies,Supplies,Other,"9,58",3,"6,99"
CA-2016-112214,Perma-3014,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Office Supplies,Storage,Other,"5,89",7,"6,99"
CA-2016-112305,AmazonBasics-3015,AmazonBasics 3-Button USB Wired Mouse,Technology,Accessories,Other,7,2,7
CA-2016-112305,Eldon-3016,"Eldon Expressions Wood Desk Accessories, Oak",Furniture,Furnishings,Eldon,"7,33",3,7
CA-2016-112305,Newell-3017,Newell 334,Office Supplies,Art,Newell,"19,83",6,7
CA-2016-112319,Xerox-3018,Xerox 226,Office Supplies,Paper,Xerox,"6,44",9,"14,86"
CA-2016-112375,Recycled-3019,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",Office Supplies,Envelopes,Other,"16,88",2,"11,23"
CA-2016-112375,Memorex-3020,Memorex Micro Travel Drive 4 GB,Technology,Accessories,Memorex,"10,63",6,"11,23"
CA-2016-112452,Staples-3021,Staples,Office Supplies,Fasteners,Other,3,2,"54,84"
CA-2016-112452,Shocksock-3022,Shocksock Galaxy S4 Armband,Technology,Phones,Other,11,1,"54,84"
CA-2016-112452,Acco-3023,Acco Expandable Hanging Binders,Office Supplies,Binders,Acco,"6,5",2,"54,84"
CA-2016-112452,Brother-3024,Brother DCP1000 Digital 3 in 1 Multifunction Machine,Technology,Copiers,Brother,300,2,"54,84"
CA-2016-112452,Hoover-3025,Hoover Shoulder Vac Commercial Portable Vacuum,Office Supplies,Appliances,Hoover,"357,78",2,"54,84"
CA-2016-112522,Avery-3026,Avery Fluorescent Highlighter Four-Color Set,Office Supplies,Art,Avery,"3,33",3,"13,2"
CA-2016-112557,Holmes-3027,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Office Supplies,Appliances,Holmes,"68,67",3,"23,55"
CA-2016-112571,Luxo-3028,Luxo Professional Combination Clamp-On Lamps,Furniture,Furnishings,Luxo,"102,5",2,"53,32"
CA-2016-112711,Vtech-3029,Vtech CS6719,Technology,Phones,Other,"95,94",4,"6,61"
CA-2016-112767,Balt-3030,Balt Split Level Computer Training Table,Furniture,Tables,Balt,139,4,"7,88"
CA-2016-112823,Maxell-3031,Maxell 4.7GB DVD-RW 3/Pack,Technology,Accessories,Maxell,"15,63",2,"10,45"
CA-2016-113040,Avery-3032,Avery Heavy-Duty EZD View Binder with Locking Rings,Office Supplies,Binders,Avery,"6,25",1,"14,86"
CA-2016-113110,Self-Adhesive-3033,Self-Adhesive Address Labels for Typewriters by Universal,Office Supplies,Labels,Universal,"7,5",2,"11,86"
CA-2016-113110,GBC-3034,GBC Imprintable Covers,Office Supplies,Binders,GBC,"11,25",2,"11,86"
CA-2016-113110,Acme-3035,Acme Elite Stainless Steel Scissors,Office Supplies,Supplies,Acme,"8,25",4,"11,86"
CA-2016-113110,Wirebound-3036,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",Office Supplies,Paper,Wirebound,"6,67",6,"11,86"
CA-2016-113131,Accohide-3037,Accohide Poly Flexible Ring Binders,Office Supplies,Binders,ACCOHIDE,"3,89",6,"52,85"
CA-2016-113131,#6-3038,#6 3/4 Gummed Flap White Envelopes,Office Supplies,Envelopes,Other,10,2,"52,85"
CA-2016-113131,Newell-3039,Newell 347,Office Supplies,Art,Newell,"4,25",5,"52,85"
CA-2016-113131,Avery-3040,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Office Supplies,Labels,Avery,30,1,"52,85"
CA-2016-113131,Tennsco-3041,"Tennsco Lockers, Sand",Office Supplies,Storage,Tennsco,"21,25",2,"52,85"
CA-2016-113145,Avoid-3042,Avoid Verbal Orders Carbonless Minifold Book,Office Supplies,Paper,Other,"3,5",4,"10,09"
CA-2016-113145,Plantronics-3043,Plantronics MX500i Earset,Technology,Phones,Plantronics,43,1,"10,09"
CA-2016-113145,Howard-3044,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",Furniture,Furnishings,Howard Miller,52,5,"10,09"
CA-2016-113145,Xblue-3045,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,Technology,Phones,Other,126,4,"10,09"
CA-2016-113145,Razer-3046,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,Technology,Accessories,Razer,200,7,"10,09"
CA-2016-113152,Atlantic-3047,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",Furniture,Bookcases,Atlantic,"281,25",2,"10,09"
CA-2016-113152,Plantronics-3048,Plantronics Savi W720 Multi-Device Wireless Headset System,Technology,Accessories,Plantronics,422,2,"10,09"
CA-2016-113173,Staple-3049,Staple remover,Office Supplies,Supplies,Staple remover,"2,25",5,"7,39"
CA-2016-113173,Flexible-3050,Flexible Leather- Look Classic Collection Ring Binder,Office Supplies,Binders,Other,"18,33",3,"7,39"
CA-2016-113173,Home/Office-3051,Home/Office Personal File Carts,Office Supplies,Storage,Other,"34,72",9,"7,39"
CA-2016-113215,GE-3052,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Furniture,Furnishings,GE,"99,17",3,"5,53"
CA-2016-113222,Avery-3053,Avery Poly Binder Pockets,Office Supplies,Binders,Avery,"3,67",3,"49,48"
CA-2016-113404,Hon-3054,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,Furniture,Chairs,Hon,"291,67",3,"54,15"
CA-2016-113404,Hon-3055,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Furniture,Chairs,Hon,"281,04",6,"54,15"
CA-2016-113523,Avery-3056,Avery Heavy-Duty EZD View Binder with Locking Rings,Office Supplies,Binders,Avery,"6,67",4,"7,98"
CA-2016-113628,SlimView-3057,"SlimView Poly Binder, 3/8""",Office Supplies,Binders,Other,"5,56",3,"8,49"
CA-2016-113628,Wilson-3058,Wilson Jones Leather-Like Binders with DublLock Round Rings,Office Supplies,Binders,Wilson Jones,"8,33",2,"8,49"
CA-2016-113628,Newell-3059,Newell 317,Office Supplies,Art,Newell,3,5,"8,49"
CA-2016-113628,VTech-3060,VTech DS6151,Technology,Phones,Other,"126,25",1,"8,49"
CA-2016-113628,Global-3061,"Global Push Button Manager's Chair, Indigo",Furniture,Chairs,Global,"60,83",3,"8,49"
CA-2016-113628,Office-3062,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Furniture,Chairs,Office Star,131,5,"8,49"
CA-2016-113740,DAX-3063,"DAX Value U-Channel Document Frames, Easel Back",Furniture,Furnishings,DAX,5,3,"0,94"
CA-2016-113901,Avery-3064,Avery Heavy-Duty EZD View Binder with Locking Rings,Office Supplies,Binders,Avery,"6,33",6,"5,45"
CA-2016-113901,OtterBox-3065,OtterBox Defender Series Case - Samsung Galaxy S4,Technology,Phones,OtterBox,30,5,"5,45"
CA-2016-113971,Eldon-3066,"Eldon Regeneration Recycled Desk Accessories, Smoke",Furniture,Furnishings,Eldon,"1,67",6,"9,85"
CA-2016-114048,Staple-based-3067,Staple-based wall hangings,Furniture,Furnishings,Staple-based wall hangings,"9,67",3,"12,38"
CA-2016-114069,Easy-staple-3068,Easy-staple paper,Office Supplies,Paper,Easy-staple paper,5,2,"0,94"
CA-2016-114069,GBC-3069,GBC Plastic Binding Combs,Office Supplies,Binders,GBC,"7,5",2,"0,94"
CA-2016-114069,Safco-3070,Safco Contoured Stacking Chairs,Furniture,Chairs,SAFCO,"238,4",9,"0,94"
CA-2016-114237,Safco-3071,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",Furniture,Bookcases,SAFCO,71,2,"18,38"
CA-2016-114300,I-3072,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,Technology,Phones,Other,12,7,"10,85"
CA-2016-114300,Global-3073,Global Deluxe Office Fabric Chairs,Furniture,Chairs,Global,96,3,"10,85"
CA-2016-114468,Holmes-3074,Holmes Odor Grabber,Office Supplies,Appliances,Holmes,15,2,"49,66"
CA-2016-114468,Xerox-3075,Xerox 206,Office Supplies,Paper,Xerox,"6,25",2,"49,66"
CA-2016-114468,Staples-3076,Staples,Office Supplies,Fasteners,Other,"1,88",8,"49,66"
CA-2016-114468,Acme-3077,Acme Tagit Stainless Steel Antibacterial Scissors,Office Supplies,Supplies,Acme,10,4,"49,66"
CA-2016-114503,Portfile-3078,Portfile Personal File Boxes,Office Supplies,Storage,Other,"17,71",6,"6,43"
CA-2016-114811,Nu-Dell-3079,Nu-Dell EZ-Mount Plastic Wall Frames,Furniture,Furnishings,Nu-Dell,4,3,"46,14"
CA-2016-114811,Fellowes-3080,Fellowes Desktop Hanging File Manager,Office Supplies,Storage,Fellowes,"13,4",5,"46,14"
CA-2016-114811,Mitel-3081,Mitel MiVoice 5330e IP Phone,Technology,Phones,Mitel,275,2,"46,14"
CA-2016-114811,Hon-3082,Hon 4070 Series Pagoda Round Back Stacking Chairs,Furniture,Chairs,Hon,"321,11",2,"46,14"
CA-2016-114811,Zebra-3083,Zebra ZM400 Thermal Label Printer,Technology,Machines,Zebra,"1.161,00",4,"46,14"
CA-2016-114923,JBL-3084,JBL Micro Wireless Portable Bluetooth Speaker,Technology,Phones,Other,60,3,"6,86"
CA-2016-115091,Holmes-3085,Holmes Odor Grabber,Office Supplies,Appliances,Holmes,"14,5",2,"7,88"
CA-2016-115091,Newell-3086,Newell 324,Office Supplies,Art,Newell,"11,5",4,"7,88"
CA-2016-115168,Xerox-3087,Xerox 1981,Office Supplies,Paper,Xerox,"5,5",2,"10,05"
CA-2016-115392,Avery-3088,Avery Non-Stick Binders,Office Supplies,Binders,Avery,"4,4",5,"2,53"
CA-2016-115392,Cisco-3089,Cisco SPA301,Technology,Phones,Cisco,156,2,"2,53"
CA-2016-115399,Avery-3090,Avery 474,Office Supplies,Labels,Avery,"2,92",3,"20,11"
CA-2016-115420,Laser-3091,Laser & Ink Jet Business Envelopes,Office Supplies,Envelopes,Other,"10,5",2,"14,86"
CA-2016-115511,Square-3092,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",Office Supplies,Binders,Other,"20,63",4,"9,59"
CA-2016-115511,Hon-3093,"Hon Metal Bookcases, Putty",Furniture,Bookcases,Hon,71,2,"9,59"
CA-2016-115567,Case-3094,Case Logic 2.4GHz Wireless Keyboard,Technology,Accessories,Other,50,4,"6,86"
CA-2016-115567,Hon-3095,Hon Multipurpose Stacking Arm Chairs,Furniture,Chairs,Hon,"216,57",7,"6,86"
CA-2016-115693,Boston-3096,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Office Supplies,Art,Boston,28,2,"14,86"
CA-2016-115742,Longer-Life-3097,Longer-Life Soft White Bulbs,Furniture,Furnishings,Other,3,2,"7,54"
CA-2016-115742,C-Line-3098,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Office Supplies,Binders,C-Line,"6,33",6,"7,54"
CA-2016-115742,Avery-3099,Avery 485,Office Supplies,Labels,Avery,"12,5",6,"7,54"
CA-2016-115742,Global-3100,"Global Leather Task Chair, Black",Furniture,Chairs,Global,90,1,"7,54"
CA-2016-115798,Adams-3101,"Adams Telephone Message Books, 5 1/4” x 11”",Office Supplies,Paper,Adams,6,7,"14,31"
CA-2016-115798,Innergie-3102,Innergie mMini Combo Duo USB Travel Charging Kit,Technology,Phones,Other,45,2,"14,31"
CA-2016-115798,Bestar-3103,Bestar Classic Bookcase,Furniture,Bookcases,Bestar,100,3,"14,31"
CA-2016-115798,BlackBerry-3104,BlackBerry Q10,Technology,Phones,Other,126,3,"14,31"
CA-2016-115847,Sauder-3105,Sauder Cornerstone Collection Library,Furniture,Bookcases,Sauder,31,2,"0,43"
CA-2016-115924,Wilson-3106,Wilson Jones Impact Binders,Office Supplies,Binders,Wilson Jones,"5,2",5,"4,02"
CA-2016-115938,Decoflex-3107,"Decoflex Hanging Personal Folder File, Blue",Office Supplies,Storage,Decoflex,15,1,"12,51"
CA-2016-115938,Acco-3108,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Office Supplies,Binders,Acco,"5,38",8,"12,51"
CA-2016-115938,GBC-3109,GBC VeloBinder Manual Binding System,Office Supplies,Binders,GBC,36,4,"12,51"
CA-2016-115938,Office-3110,Office Star - Contemporary Task Swivel Chair,Furniture,Chairs,Office Star,111,3,"12,51"
CA-2016-115945,Staples-3111,Staples in misc. colors,Office Supplies,Art,Staples in misc. colors,"10,5",2,"14,86"
CA-2016-115945,GBC-3112,"GBC Velobind Prepunched Cover Sets, Regency Series",Office Supplies,Binders,GBC,"37,08",3,"14,86"
CA-2016-115945,Tennsco-3113,Tennsco Regal Shelving Units,Office Supplies,Storage,Tennsco,"101,33",3,"14,86"
CA-2016-116092,Avery-3114,Avery Durable Binders,Office Supplies,Binders,Avery,3,5,"6,7"
CA-2016-116092,Xerox-3115,Xerox 1959,Office Supplies,Paper,Xerox,"6,5",2,"6,7"
CA-2016-116092,Xerox-3116,Xerox 22,Office Supplies,Paper,Xerox,"6,33",3,"6,7"
CA-2016-116092,Acco-3117,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",Office Supplies,Binders,Acco,"10,5",5,"6,7"
CA-2016-116092,Kensington-3118,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,Office Supplies,Appliances,Kensington,"90,17",6,"6,7"
CA-2016-116260,Newell-3119,Newell 333,Office Supplies,Art,Newell,"2,75",4,"8,87"
CA-2016-116484,Ultra-3120,Ultra Commercial Grade Dual Valve Door Closer,Furniture,Furnishings,Ultra,40,2,"6,06"
CA-2016-116484,Belkin-3121,"Belkin 19"" Center-Weighted Shelf, Gray",Office Supplies,Storage,Belkin,"59,17",3,"6,06"
CA-2016-116512,Perma-3122,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Office Supplies,Storage,Other,6,3,"10,09"
CA-2016-116638,Chromcraft-3123,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,Furniture,Tables,Chromcraft,"551,03",13,"7,41"
CA-2016-116687,Avery-3124,Avery 501,Office Supplies,Labels,Avery,"3,75",3,"11,99"
CA-2016-116687,Samsung-3125,Samsung Rugby III,Technology,Phones,Samsung,"65,83",3,"11,99"
CA-2016-116750,Stackable-3126,Stackable Trays,Furniture,Furnishings,Other,"3,13",2,"9,34"
CA-2016-116750,Wilson-3127,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Office Supplies,Binders,Wilson Jones,"4,67",5,"9,34"
CA-2016-116841,Acco-3128,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Office Supplies,Appliances,Acco,"43,75",1,"7,88"
CA-2016-116876,Black-3129,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",Office Supplies,Binders,Avery,"3,61",9,"13,27"
CA-2016-116876,Samsung-3130,Samsung Galaxy S4,Technology,Phones,Samsung,626,1,"13,27"
CA-2016-117086,Riverside-3131,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Furniture,Bookcases,Riverside,881,5,"14,06"
CA-2016-117415,#10-4-3132,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Office Supplies,Envelopes,Other,"15,69",9,"11,99"
CA-2016-117415,Global-3133,"Global Fabric Manager's Chair, Dark Gray",Furniture,Chairs,Global,"100,95",3,"11,99"
CA-2016-117415,Plantronics-3134,Plantronics HL10 Handset Lifter,Technology,Phones,Plantronics,"115,94",4,"11,99"
CA-2016-117415,Atlantic-3135,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Furniture,Bookcases,Atlantic,"260,78",3,"11,99"
CA-2016-117611,Advantus-3136,Advantus Plastic Paper Clips,Office Supplies,Fasteners,Advantus,5,1,"6,71"
CA-2016-117611,Logitech-3137,Logitech G19 Programmable Gaming Keyboard,Technology,Accessories,Logitech,124,3,"6,71"
CA-2016-117772,Belkin-3138,"Belkin 19"" Center-Weighted Shelf, Gray",Office Supplies,Storage,Belkin,59,6,"3,06"
CA-2016-117800,Global-3139,Global Ergonomic Managers Chair,Furniture,Chairs,Global,181,3,"9,01"
CA-2016-117800,Polycom-3140,Polycom VoiceStation 500 Conference phone,Technology,Phones,Polycom,295,2,"9,01"
CA-2016-117828,Belkin-3141,Belkin Premiere Surge Master II 8-outlet surge protector,Office Supplies,Appliances,Belkin,"48,5",4,"16,29"
CA-2016-117884,Iris-3142,"Iris 3-Drawer Stacking Bin, Black",Office Supplies,Storage,Iris,"20,83",9,"50,5"
CA-2016-117884,Logitech-3143,Logitech G602 Wireless Gaming Mouse,Technology,Accessories,Logitech,80,7,"50,5"
CA-2016-117898,Security-Tint-3144,Security-Tint Envelopes,Office Supplies,Envelopes,Other,"7,5",2,"8,04"
CA-2016-117961,Loose-3145,Loose Memo Sheets,Office Supplies,Paper,Other,"3,67",3,"13,85"
CA-2016-117961,Pressboard-3146,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Office Supplies,Binders,Pressboard,5,3,"13,85"
CA-2016-117961,Aluminum-3147,Aluminum Screw Posts,Office Supplies,Binders,Other,"15,25",4,"13,85"
CA-2016-117961,Tennsco-3148,"Tennsco Lockers, Sand",Office Supplies,Storage,Tennsco,21,5,"13,85"
CA-2016-118227,BOSTON-3149,"BOSTON Ranger #55 Pencil Sharpener, Black",Office Supplies,Art,Boston,26,1,"10,09"
CA-2016-118423,Sauder-3150,Sauder Inglewood Library Bookcases,Furniture,Bookcases,Sauder,"170,95",3,"19,06"
CA-2016-118444,Belkin-3151,"Belkin 325VA UPS Surge Protector, 6'",Office Supplies,Appliances,Belkin,"120,94",4,"5,17"
CA-2016-118738,Xerox-3152,Xerox 2,Office Supplies,Paper,Xerox,"6,25",2,"11,99"
CA-2016-118738,Xerox-3153,Xerox 1999,Office Supplies,Paper,Xerox,"6,67",3,"11,99"
CA-2016-118738,KI-3154,KI Conference Tables,Furniture,Tables,KI,"70,82",7,"11,99"
CA-2016-118843,Xerox-3155,Xerox 1948,Office Supplies,Paper,Xerox,10,7,"9,1"
CA-2016-118843,Eldon-3156,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,Furniture,Furnishings,Eldon,"43,33",3,"9,1"
CA-2016-118871,Master-3157,"Master Caster Door Stop, Large Brown",Furniture,Furnishings,Master Caster,"7,2",5,"6,7"
CA-2016-118871,Jensen-3158,Jensen SMPS-640 - speaker phone,Technology,Phones,Other,"45,83",3,"6,7"
CA-2016-118871,Tyvek-3159,Tyvek Side-Opening Peel & Seel Expanding Envelopes,Office Supplies,Envelopes,Tyvek,"90,33",3,"6,7"
CA-2016-118948,Newell-3160,Newell 311,Office Supplies,Art,Newell,"2,33",3,7
CA-2016-118955,Xerox-3161,Xerox 188,Office Supplies,Paper,Xerox,"11,25",3,"13,87"
CA-2016-118955,Staple-3162,Staple envelope,Office Supplies,Envelopes,Staple envelope,"12,08",3,"13,87"
CA-2016-118955,Office-3163,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,Furniture,Chairs,Office Star,"140,71",2,"13,87"
CA-2016-119102,Advantus-3164,Advantus Rolling Storage Box,Office Supplies,Storage,Advantus,17,3,"11,32"
CA-2016-119214,Avery-3165,Avery 500,Office Supplies,Labels,Avery,"7,5",2,"8,21"
CA-2016-119214,Wirebound-3166,"Wirebound Service Call Books, 5 1/2"" x 4""",Office Supplies,Paper,Wirebound,"9,67",3,"8,21"
CA-2016-119291,Binney-3167,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",Office Supplies,Art,Binney & Smith,"3,75",1,"24,59"
CA-2016-119291,Wilson-3168,Wilson Jones Custom Binder Spines & Labels,Office Supplies,Binders,Wilson Jones,"5,56",3,"24,59"
CA-2016-119291,GBC-3169,GBC Linen Binding Covers,Office Supplies,Binders,GBC,"31,67",2,"24,59"
CA-2016-119291,Avery-3170,Avery 490,Office Supplies,Labels,Avery,"14,69",4,"24,59"
CA-2016-119291,Avery-3171,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Office Supplies,Labels,Avery,"30,63",4,"24,59"
CA-2016-119291,Boston-3172,"Boston School Pro Electric Pencil Sharpener, 1670",Office Supplies,Art,Boston,"30,94",8,"24,59"
CA-2016-119291,Jet-Pak-3173,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Office Supplies,Envelopes,Other,"35,89",7,"24,59"
CA-2016-119480,Boston-3174,Boston 1730 StandUp Electric Pencil Sharpener,Office Supplies,Art,Boston,"21,5",2,"6,06"
CA-2016-119480,Speediset-3175,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",Office Supplies,Paper,Other,"10,4",5,"6,06"
CA-2016-119480,Easy-staple-3176,Easy-staple paper,Office Supplies,Paper,Easy-staple paper,"35,33",3,"6,06"
CA-2016-119480,Belkin-3177,Belkin 5 Outlet SurgeMaster Power Centers,Office Supplies,Appliances,Belkin,"54,33",3,"6,06"
CA-2016-119508,Avery-3178,Avery Hi-Liter Fluorescent Desk Style Markers,Office Supplies,Art,Avery,"3,4",5,"7,81"
CA-2016-119508,Eldon-3179,"Eldon Image Series Desk Accessories, Burgundy",Furniture,Furnishings,Eldon,"4,17",6,"7,81"
CA-2016-119550,Office-3180,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Furniture,Chairs,Office Star,"130,95",3,"11,99"
CA-2016-119592,3-ring-3181,3-ring staple pack,Office Supplies,Binders,3-ring staple pack,2,2,"5,73"
CA-2016-119627,Newell-3182,Newell 336,Office Supplies,Art,Newell,"4,17",3,"14,23"
CA-2016-119627,Imation Clip-3183,Imation Clip USB flash drive - 8 GB,Technology,Accessories,Imation,"18,75",2,"14,23"
CA-2016-119627,Xerox-3184,Xerox 21,Office Supplies,Paper,Xerox,"6,43",7,"14,23"
CA-2016-119627,First-3185,First Data FD10 PIN Pad,Technology,Accessories,First Data,"79,06",4,"14,23"
CA-2016-119634,Executive-3186,"Executive Impressions 13"" Clairmont Wall Clock",Furniture,Furnishings,Executive Impressions,"19,17",3,"14,59"
CA-2016-119690,Avery-3187,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",Office Supplies,Binders,Avery,"2,5",2,"23,68"
CA-2016-119690,Avery-3188,Avery File Folder Labels,Office Supplies,Labels,Avery,"3,13",2,"23,68"
CA-2016-119690,Xerox-3189,Xerox 1884,Office Supplies,Paper,Xerox,20,3,"23,68"
CA-2016-119690,GE-3190,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",Furniture,Furnishings,GE,"20,83",9,"23,68"
CA-2016-119697,Lenovo-3191,Lenovo 17-Key USB Numeric Keypad,Technology,Accessories,Other,"33,75",2,"6,23"
CA-2016-119879,Logitech-3192,"Logitech B530 USB Headset - headset - Full size, Binaural",Technology,Phones,Logitech,37,5,"7,98"
CA-2016-119879,Bevis-3193,"Bevis Oval Conference Table, Walnut",Furniture,Tables,Bevis,"261,04",8,"7,98"
